RUN	basic.CadastrarAnuncio1	cadastraranuncio1	1603507969438	teste	3.0.2
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005686
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005687
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005687
USER	CadastrarAnuncio	574	END	1603507972078	1603508005688
REQUEST	814		Gerar Token	1603507972131	1603508005688	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005696
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005696
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005696
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005696
USER	CadastrarAnuncio	77	END	1603507971916	1603508005697
USER	CadastrarAnuncio	814	END	1603507972131	1603508005697
REQUEST	238		Gerar Token	1603507971983	1603508005697	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005698
REQUEST	765		Gerar Token	1603507972119	1603508005698	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005698
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005699
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005699
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005699
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005700
USER	CadastrarAnuncio	765	END	1603507972118	1603508005700
REQUEST	781		Gerar Token	1603507972123	1603508005700	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005706
USER	CadastrarAnuncio	238	END	1603507971983	1603508005707
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005707
REQUEST	846		Gerar Token	1603507972138	1603508005707	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005707
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005707
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005708
USER	CadastrarAnuncio	781	END	1603507972123	1603508005708
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005708
REQUEST	717		Gerar Token	1603507972111	1603508005708	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
USER	CadastrarAnuncio	846	END	1603507972138	1603508005709
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005709
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005710
REQUEST	318		Gerar Token	1603507972010	1603508005709	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005710
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005710
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005710
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005710
USER	CadastrarAnuncio	318	END	1603507972010	1603508005710
USER	CadastrarAnuncio	717	END	1603507972111	1603508005711
REQUEST	798		Gerar Token	1603507972127	1603508005710	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005711
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005712
REQUEST	333		Gerar Token	1603507972016	1603508005711	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005712
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005712
USER	CadastrarAnuncio	798	END	1603507972127	1603508005713
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005713
REQUEST	670		Gerar Token	1603507972102	1603508005713	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005713
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005714
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005714
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005714
USER	CadastrarAnuncio	333	END	1603507972016	1603508005714
USER	CadastrarAnuncio	670	END	1603507972102	1603508005714
REQUEST	270		Gerar Token	1603507971993	1603508005715	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005716
REQUEST	461		Gerar Token	1603507972051	1603508005715	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005716
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005716
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005717
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005717
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005717
USER	CadastrarAnuncio	461	END	1603507972051	1603508005718
USER	CadastrarAnuncio	270	END	1603507971993	1603508005719
REQUEST	941		Gerar Token	1603507972159	1603508005718	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005720
REQUEST	478		Gerar Token	1603507972055	1603508005719	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005720
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005720
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005720
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005720
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005721
USER	CadastrarAnuncio	941	END	1603507972159	1603508005721
USER	CadastrarAnuncio	478	END	1603507972055	1603508005721
REQUEST	542		Gerar Token	1603507972069	1603508005721	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
REQUEST	637		Gerar Token	1603507972094	1603508005721	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005722
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005722
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005722
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005722
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005722
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005722
USER	CadastrarAnuncio	542	END	1603507972069	1603508005722
USER	CadastrarAnuncio	637	END	1603507972094	1603508005722
REQUEST	254		Gerar Token	1603507971988	1603508005723	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
REQUEST	653		Gerar Token	1603507972098	1603508005723	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005723
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005723
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005723
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005723
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005723
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005723
USER	CadastrarAnuncio	653	END	1603507972098	1603508005724
USER	CadastrarAnuncio	254	END	1603507971988	1603508005724
REQUEST	590		Gerar Token	1603507972083	1603508005724	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
REQUEST	701		Gerar Token	1603507972108	1603508005724	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005725
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005725
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005725
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005725
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005725
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005725
USER	CadastrarAnuncio	701	END	1603507972108	1603508005725
USER	CadastrarAnuncio	590	END	1603507972082	1603508005725
REQUEST	221		Gerar Token	1603507971978	1603508005726	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005726
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005727
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005727
USER	CadastrarAnuncio	221	END	1603507971978	1603508005727
REQUEST	509		Gerar Token	1603507972061	1603508005728	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005728
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005728
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005728
USER	CadastrarAnuncio	509	END	1603507972061	1603508005729
REQUEST	733		Gerar Token	1603507972114	1603508005729	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005730
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005730
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005730
USER	CadastrarAnuncio	733	END	1603507972113	1603508005730
REQUEST	877		Gerar Token	1603507972146	1603508005730	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508005731
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508005731
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508005731
USER	CadastrarAnuncio	877	END	1603507972146	1603508005732
REQUEST	391		Gerar Token	1603507972034	1603508005835	OK	 
REQUEST	359		Gerar Token	1603507972024	1603508005836	OK	 
REQUEST	208		Gerar Token	1603507971975	1603508005837	OK	 
REQUEST	175		Post_Anuncio	1603507998653	1603508005872	OK	 
REQUEST	457		Gerar Token	1603507972050	1603508005995	OK	 
REQUEST	406		Post_Empresa	1603507998705	1603508005999	OK	 
REQUEST	934		Post_Empresa	1603507998690	1603508006002	OK	 
REQUEST	636		Post_Empresa	1603507998737	1603508006003	OK	 
REQUEST	272		Gerar Token	1603507971994	1603508006045	OK	 
REQUEST	240		Post_Anuncio	1603507998722	1603508006286	OK	 
REQUEST	153		Post_Anuncio	1603507998767	1603508006286	OK	 
REQUEST	663		Gerar Token	1603507972101	1603508006298	OK	 
REQUEST	329		Gerar Token	1603507972014	1603508006301	OK	 
REQUEST	396		Post_Anuncio	1603507998836	1603508006324	OK	 
REQUEST	556		Post_Anuncio	1603507998830	1603508006325	OK	 
REQUEST	139		Post_Empresa	1603507998741	1603508006345	OK	 
REQUEST	471		Gerar Token	1603507972054	1603508006343	OK	 
REQUEST	507		Post_Anuncio	1603507998836	1603508006357	OK	 
REQUEST	27		Post_Anuncio	1603507998836	1603508006361	OK	 
REQUEST	359		Post_Empresa	1603508005837	1603508006394	OK	 
REQUEST	693		Post_Empresa	1603507999192	1603508006396	OK	 
REQUEST	550		Post_Empresa	1603507999189	1603508006433	OK	 
REQUEST	481		Post_Empresa	1603507999434	1603508006519	OK	 
REQUEST	412		Post_Empresa	1603507999435	1603508006676	OK	 
REQUEST	604		Post_Empresa	1603507999434	1603508006680	OK	 
REQUEST	553		Post_Empresa	1603507999458	1603508006680	OK	 
REQUEST	96		Gerar Token	1603507971925	1603508006699	OK	 
REQUEST	87		Post_Empresa	1603507999642	1603508006806	OK	 
REQUEST	71		Post_Empresa	1603507999651	1603508006810	OK	 
REQUEST	447		Post_Anuncio	1603507999716	1603508006838	OK	 
REQUEST	144		Gerar Token	1603507971949	1603508006943	OK	 
REQUEST	710		Post_Empresa	1603507999698	1603508006954	OK	 
REQUEST	204		Put_Anuncio_publicar	1603507999066	1603508006965	OK	 
USER	CadastrarAnuncio	204	END	1603507971973	1603508006965
REQUEST	367		Put_Anuncio_publicar	1603507999078	1603508006966	OK	 
USER	CadastrarAnuncio	367	END	1603507972027	1603508006966
REQUEST	207		Put_Anuncio_publicar	1603507999258	1603508006966	OK	 
USER	CadastrarAnuncio	207	END	1603507971974	1603508006967
REQUEST	73		Post_Empresa	1603507999744	1603508006993	OK	 
REQUEST	239		Post_Empresa	1603507999753	1603508006999	OK	 
REQUEST	393		Put_Anuncio_publicar	1603507999381	1603508007050	OK	 
USER	CadastrarAnuncio	393	END	1603507972034	1603508007050
REQUEST	945		Gerar Token	1603507972160	1603508007056	OK	 
REQUEST	362		Post_Empresa	1603507999801	1603508007101	OK	 
REQUEST	121		Put_Anuncio_publicar	1603507999497	1603508007176	OK	 
REQUEST	12		Put_Anuncio_publicar	1603507999496	1603508007177	OK	 
USER	CadastrarAnuncio	121	END	1603507971936	1603508007177
USER	CadastrarAnuncio	12	END	1603507971869	1603508007177
REQUEST	153		Put_Anuncio_publicar	1603508006286	1603508007177	OK	 
USER	CadastrarAnuncio	153	END	1603507971952	1603508007177
REQUEST	89		Post_Empresa	1603507999942	1603508007178	OK	 
REQUEST	874		Post_Empresa	1603507999800	1603508007182	OK	 
REQUEST	651		Gerar Token	1603507972098	1603508007250	OK	 
REQUEST	282		Gerar Token	1603507971997	1603508007252	OK	 
REQUEST	298		Gerar Token	1603507972003	1603508007347	OK	 
REQUEST	369		Gerar Token	1603507972027	1603508007438	OK	 
REQUEST	486		Gerar Token	1603507972056	1603508007440	OK	 
REQUEST	891		Post_Anuncio	1603508000282	1603508007470	OK	 
REQUEST	9		Post_Anuncio	1603508000285	1603508007475	OK	 
REQUEST	351		Post_Anuncio	1603508000278	1603508007475	OK	 
REQUEST	977		Gerar Token	1603507972168	1603508007556	OK	 
REQUEST	181		Gerar Token	1603507971965	1603508007557	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
REQUEST	852		Gerar Token	1603507972140	1603508007558	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
REQUEST	299		Gerar Token	1603507972004	1603508007558	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html><hea..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007558
USER	CadastrarAnuncio	181	END	1603507971965	1603508007559
USER	CadastrarAnuncio	299	END	1603507972003	1603508007559
USER	CadastrarAnuncio	852	END	1603507972140	1603508007559
REQUEST	917		Post_Empresa	1603508000300	1603508007572	OK	 
REQUEST	652		Gerar Token	1603507972098	1603508007596	OK	 
REQUEST	519		Gerar Token	1603507972065	1603508007603	OK	 
REQUEST	529		Gerar Token	1603507972066	1603508007604	OK	 
REQUEST	613		Gerar Token	1603507972089	1603508007646	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007652
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007652
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007652
USER	CadastrarAnuncio	613	END	1603507972089	1603508007653
REQUEST	812		Gerar Token	1603507972131	1603508007689	OK	 
REQUEST	623		Gerar Token	1603507972091	1603508007700	OK	 
REQUEST	548		Post_Empresa	1603508000299	1603508007724	OK	 
REQUEST	849		Gerar Token	1603507972139	1603508007738	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007738
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007738
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007738
REQUEST	59		Gerar Token	1603507971905	1603508007738	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007739
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007739
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007739
USER	CadastrarAnuncio	849	END	1603507972139	1603508007739
USER	CadastrarAnuncio	59	END	1603507971905	1603508007739
REQUEST	276		Gerar Token	1603507971996	1603508007740	KO	jsonPath($.access_token).find.exists, found nothing
REQUEST	598		Gerar Token	1603507972085	1603508007740	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007741
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007741
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007741
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007741
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007741
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007741
USER	CadastrarAnuncio	276	END	1603507971996	1603508007741
USER	CadastrarAnuncio	598	END	1603507972085	1603508007741
REQUEST	308		Gerar Token	1603507972006	1603508007741	KO	jsonPath($.access_token).find.exists, found nothing
REQUEST	982		Gerar Token	1603507972169	1603508007741	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007742
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007742
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007742
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007742
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007742
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007742
USER	CadastrarAnuncio	308	END	1603507972006	1603508007742
USER	CadastrarAnuncio	982	END	1603507972169	1603508007742
REQUEST	859		Gerar Token	1603507972141	1603508007753	KO	jsonPath($.access_token).find.exists, found nothing
REQUEST	916		Gerar Token	1603507972154	1603508007753	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007753
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007753
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007753
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007753
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007754
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007754
USER	CadastrarAnuncio	859	END	1603507972141	1603508007754
USER	CadastrarAnuncio	916	END	1603507972154	1603508007754
REQUEST	36		Gerar Token	1603507971886	1603508007754	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007755
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007755
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007755
USER	CadastrarAnuncio	36	END	1603507971886	1603508007755
REQUEST	603		Gerar Token	1603507972086	1603508007755	KO	jsonPath($.access_token).find.exists, found nothing
REQUEST	106		Gerar Token	1603507971930	1603508007755	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
REQUEST	4		Gerar Token	1603507971863	1603508007755	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007756
USER	CadastrarAnuncio	603	END	1603507972086	1603508007756
USER	CadastrarAnuncio	106	END	1603507971930	1603508007756
USER	CadastrarAnuncio	4	END	1603507971862	1603508007756
REQUEST	657		Gerar Token	1603507972099	1603508007764	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007764
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007764
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007764
USER	CadastrarAnuncio	657	END	1603507972099	1603508007765
REQUEST	293		Gerar Token	1603507972001	1603508007765	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007765
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007765
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007765
USER	CadastrarAnuncio	293	END	1603507972001	1603508007765
REQUEST	16		Post_Anuncio	1603508000286	1603508007769	OK	 
REQUEST	245		Gerar Token	1603507971986	1603508007771	KO	jsonPath($.access_token).find.exists, found nothing
REQUEST	43		Gerar Token	1603507971891	1603508007771	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007772
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007772
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007772
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007772
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007772
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007772
USER	CadastrarAnuncio	43	END	1603507971890	1603508007772
USER	CadastrarAnuncio	245	END	1603507971986	1603508007772
REQUEST	629		Gerar Token	1603507972092	1603508007772	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007773
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007773
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007773
REQUEST	719		Gerar Token	1603507972111	1603508007773	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007773
USER	CadastrarAnuncio	629	END	1603507972092	1603508007773
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508007773
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508007773
USER	CadastrarAnuncio	719	END	1603507972111	1603508007774
REQUEST	117		Gerar Token	1603507971934	1603508007773	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508007774
